;location;date;new_cases;new_deaths;population;aged_65_older_percent;gdp_per_capita;hospital_beds_per_thousand;year;month_of_year;week_of_year;weekday;day_of_year;code_3;country_code;continent;sub_region;hosp_level_natural_id;gdp_level_natural_id;hosp_level_pk;gdp_level_pk;hosp_level_desc;gdp_level_desc;sub_regions_id;continent_id;day_id
11864;Nepal;2020-03-02;0;0;29136808;5.809;2442.804;0.3;2020;3;10;0;62;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737486
11865;Nepal;2020-03-03;0;0;29136808;5.809;2442.804;0.3;2020;3;10;1;63;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737487
11866;Nepal;2020-03-04;0;0;29136808;5.809;2442.804;0.3;2020;3;10;2;64;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737488
11867;Nepal;2020-03-05;0;0;29136808;5.809;2442.804;0.3;2020;3;10;3;65;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737489
11868;Nepal;2020-03-06;0;0;29136808;5.809;2442.804;0.3;2020;3;10;4;66;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737490
11869;Nepal;2020-03-07;0;0;29136808;5.809;2442.804;0.3;2020;3;10;5;67;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737491
11870;Nepal;2020-03-08;0;0;29136808;5.809;2442.804;0.3;2020;3;10;6;68;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737492
11871;Nepal;2020-03-09;0;0;29136808;5.809;2442.804;0.3;2020;3;11;0;69;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737493
11872;Nepal;2020-03-10;0;0;29136808;5.809;2442.804;0.3;2020;3;11;1;70;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737494
11873;Nepal;2020-03-11;0;0;29136808;5.809;2442.804;0.3;2020;3;11;2;71;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737495
11874;Nepal;2020-03-12;0;0;29136808;5.809;2442.804;0.3;2020;3;11;3;72;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737496
11875;Nepal;2020-03-13;0;0;29136808;5.809;2442.804;0.3;2020;3;11;4;73;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737497
11876;Nepal;2020-03-14;0;0;29136808;5.809;2442.804;0.3;2020;3;11;5;74;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737498
11877;Nepal;2020-03-15;0;0;29136808;5.809;2442.804;0.3;2020;3;11;6;75;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737499
11878;Nepal;2020-03-16;0;0;29136808;5.809;2442.804;0.3;2020;3;12;0;76;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737500
11879;Nepal;2020-03-17;0;0;29136808;5.809;2442.804;0.3;2020;3;12;1;77;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737501
11880;Nepal;2020-03-18;0;0;29136808;5.809;2442.804;0.3;2020;3;12;2;78;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737502
11881;Nepal;2020-03-19;0;0;29136808;5.809;2442.804;0.3;2020;3;12;3;79;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737503
11882;Nepal;2020-03-20;0;0;29136808;5.809;2442.804;0.3;2020;3;12;4;80;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737504
11883;Nepal;2020-03-21;0;0;29136808;5.809;2442.804;0.3;2020;3;12;5;81;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737505
11884;Nepal;2020-03-22;0;0;29136808;5.809;2442.804;0.3;2020;3;12;6;82;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737506
11885;Nepal;2020-03-23;0;0;29136808;5.809;2442.804;0.3;2020;3;13;0;83;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737507
11886;Nepal;2020-03-24;1;0;29136808;5.809;2442.804;0.3;2020;3;13;1;84;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737508
11887;Nepal;2020-03-25;1;0;29136808;5.809;2442.804;0.3;2020;3;13;2;85;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737509
11888;Nepal;2020-03-26;0;0;29136808;5.809;2442.804;0.3;2020;3;13;3;86;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737510
11889;Nepal;2020-03-27;0;0;29136808;5.809;2442.804;0.3;2020;3;13;4;87;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737511
11890;Nepal;2020-03-28;0;0;29136808;5.809;2442.804;0.3;2020;3;13;5;88;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737512
11891;Nepal;2020-03-29;2;0;29136808;5.809;2442.804;0.3;2020;3;13;6;89;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737513
11892;Nepal;2020-03-30;0;0;29136808;5.809;2442.804;0.3;2020;3;14;0;90;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737514
11893;Nepal;2020-03-31;0;0;29136808;5.809;2442.804;0.3;2020;3;14;1;91;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737515
11894;Nepal;2020-04-01;0;0;29136808;5.809;2442.804;0.3;2020;4;14;2;92;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737516
11895;Nepal;2020-04-02;0;0;29136808;5.809;2442.804;0.3;2020;4;14;3;93;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737517
11896;Nepal;2020-04-03;0;0;29136808;5.809;2442.804;0.3;2020;4;14;4;94;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737518
11897;Nepal;2020-04-04;1;0;29136808;5.809;2442.804;0.3;2020;4;14;5;95;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737519
11898;Nepal;2020-04-05;0;0;29136808;5.809;2442.804;0.3;2020;4;14;6;96;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737520
11899;Nepal;2020-04-06;3;0;29136808;5.809;2442.804;0.3;2020;4;15;0;97;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737521
11900;Nepal;2020-04-07;0;0;29136808;5.809;2442.804;0.3;2020;4;15;1;98;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737522
11901;Nepal;2020-04-08;0;0;29136808;5.809;2442.804;0.3;2020;4;15;2;99;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737523
11902;Nepal;2020-04-09;0;0;29136808;5.809;2442.804;0.3;2020;4;15;3;100;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737524
11903;Nepal;2020-04-10;0;0;29136808;5.809;2442.804;0.3;2020;4;15;4;101;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737525
11904;Nepal;2020-04-11;0;0;29136808;5.809;2442.804;0.3;2020;4;15;5;102;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737526
11905;Nepal;2020-04-12;0;0;29136808;5.809;2442.804;0.3;2020;4;15;6;103;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737527
11906;Nepal;2020-04-13;3;0;29136808;5.809;2442.804;0.3;2020;4;16;0;104;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737528
11907;Nepal;2020-04-14;2;0;29136808;5.809;2442.804;0.3;2020;4;16;1;105;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737529
11908;Nepal;2020-04-15;2;0;29136808;5.809;2442.804;0.3;2020;4;16;2;106;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737530
11909;Nepal;2020-04-16;0;0;29136808;5.809;2442.804;0.3;2020;4;16;3;107;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737531
11910;Nepal;2020-04-17;0;0;29136808;5.809;2442.804;0.3;2020;4;16;4;108;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737532
11911;Nepal;2020-04-18;14;0;29136808;5.809;2442.804;0.3;2020;4;16;5;109;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737533
11912;Nepal;2020-04-19;1;0;29136808;5.809;2442.804;0.3;2020;4;16;6;110;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737534
11913;Nepal;2020-04-20;0;0;29136808;5.809;2442.804;0.3;2020;4;17;0;111;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737535
11914;Nepal;2020-04-21;0;0;29136808;5.809;2442.804;0.3;2020;4;17;1;112;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737536
11915;Nepal;2020-04-22;11;0;29136808;5.809;2442.804;0.3;2020;4;17;2;113;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737537
11916;Nepal;2020-04-23;3;0;29136808;5.809;2442.804;0.3;2020;4;17;3;114;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737538
11917;Nepal;2020-04-24;3;0;29136808;5.809;2442.804;0.3;2020;4;17;4;115;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737539
11918;Nepal;2020-04-25;1;0;29136808;5.809;2442.804;0.3;2020;4;17;5;116;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737540
11919;Nepal;2020-04-26;0;0;29136808;5.809;2442.804;0.3;2020;4;17;6;117;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737541
11920;Nepal;2020-04-27;3;0;29136808;5.809;2442.804;0.3;2020;4;18;0;118;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737542
11921;Nepal;2020-04-28;0;0;29136808;5.809;2442.804;0.3;2020;4;18;1;119;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737543
11922;Nepal;2020-04-29;2;0;29136808;5.809;2442.804;0.3;2020;4;18;2;120;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737544
11923;Nepal;2020-04-30;3;0;29136808;5.809;2442.804;0.3;2020;4;18;3;121;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737545
11924;Nepal;2020-05-01;0;0;29136808;5.809;2442.804;0.3;2020;5;18;4;122;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737546
11925;Nepal;2020-05-02;2;0;29136808;5.809;2442.804;0.3;2020;5;18;5;123;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737547
11926;Nepal;2020-05-03;0;0;29136808;5.809;2442.804;0.3;2020;5;18;6;124;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737548
11927;Nepal;2020-05-04;16;0;29136808;5.809;2442.804;0.3;2020;5;19;0;125;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737549
11928;Nepal;2020-05-05;7;0;29136808;5.809;2442.804;0.3;2020;5;19;1;126;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737550
11929;Nepal;2020-05-06;0;0;29136808;5.809;2442.804;0.3;2020;5;19;2;127;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737551
11930;Nepal;2020-05-07;17;0;29136808;5.809;2442.804;0.3;2020;5;19;3;128;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737552
11931;Nepal;2020-05-08;2;0;29136808;5.809;2442.804;0.3;2020;5;19;4;129;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737553
11932;Nepal;2020-05-09;0;0;29136808;5.809;2442.804;0.3;2020;5;19;5;130;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737554
11933;Nepal;2020-05-10;8;0;29136808;5.809;2442.804;0.3;2020;5;19;6;131;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737555
11934;Nepal;2020-05-11;11;0;29136808;5.809;2442.804;0.3;2020;5;20;0;132;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737556
11935;Nepal;2020-05-12;14;0;29136808;5.809;2442.804;0.3;2020;5;20;1;133;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737557
11936;Nepal;2020-05-13;83;0;29136808;5.809;2442.804;0.3;2020;5;20;2;134;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737558
11937;Nepal;2020-05-14;2;0;29136808;5.809;2442.804;0.3;2020;5;20;3;135;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737559
11938;Nepal;2020-05-15;39;0;29136808;5.809;2442.804;0.3;2020;5;20;4;136;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737560
11939;Nepal;2020-05-16;18;0;29136808;5.809;2442.804;0.3;2020;5;20;5;137;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737561
11940;Nepal;2020-05-17;15;1;29136808;5.809;2442.804;0.3;2020;5;20;6;138;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737562
11941;Nepal;2020-05-18;13;1;29136808;5.809;2442.804;0.3;2020;5;21;0;139;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737563
11942;Nepal;2020-05-19;71;0;29136808;5.809;2442.804;0.3;2020;5;21;1;140;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737564
11943;Nepal;2020-05-20;27;0;29136808;5.809;2442.804;0.3;2020;5;21;2;141;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737565
11944;Nepal;2020-05-21;42;0;29136808;5.809;2442.804;0.3;2020;5;21;3;142;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737566
11945;Nepal;2020-05-22;43;1;29136808;5.809;2442.804;0.3;2020;5;21;4;143;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737567
11946;Nepal;2020-05-23;61;0;29136808;5.809;2442.804;0.3;2020;5;21;5;144;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737568
11947;Nepal;2020-05-24;36;0;29136808;5.809;2442.804;0.3;2020;5;21;6;145;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737569
11948;Nepal;2020-05-25;19;0;29136808;5.809;2442.804;0.3;2020;5;22;0;146;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737570
11949;Nepal;2020-05-26;79;1;29136808;5.809;2442.804;0.3;2020;5;22;1;147;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737571
11950;Nepal;2020-05-27;90;0;29136808;5.809;2442.804;0.3;2020;5;22;2;148;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737572
11951;Nepal;2020-05-28;114;0;29136808;5.809;2442.804;0.3;2020;5;22;3;149;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737573
11952;Nepal;2020-05-29;156;1;29136808;5.809;2442.804;0.3;2020;5;22;4;150;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737574
11953;Nepal;2020-05-30;170;1;29136808;5.809;2442.804;0.3;2020;5;22;5;151;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737575
11954;Nepal;2020-05-31;189;0;29136808;5.809;2442.804;0.3;2020;5;22;6;152;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737576
11955;Nepal;2020-06-01;171;2;29136808;5.809;2442.804;0.3;2020;6;23;0;153;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737577
11956;Nepal;2020-06-02;226;0;29136808;5.809;2442.804;0.3;2020;6;23;1;154;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737578
11957;Nepal;2020-06-03;301;0;29136808;5.809;2442.804;0.3;2020;6;23;2;155;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737579
11958;Nepal;2020-06-04;201;1;29136808;5.809;2442.804;0.3;2020;6;23;3;156;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737580
11959;Nepal;2020-06-05;334;1;29136808;5.809;2442.804;0.3;2020;6;23;4;157;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737581
11960;Nepal;2020-06-06;278;1;29136808;5.809;2442.804;0.3;2020;6;23;5;158;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737582
11961;Nepal;2020-06-07;0;0;29136808;5.809;2442.804;0.3;2020;6;23;6;159;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737583
11962;Nepal;2020-06-08;536;2;29136808;5.809;2442.804;0.3;2020;6;24;0;160;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737584
11963;Nepal;2020-06-09;314;1;29136808;5.809;2442.804;0.3;2020;6;24;1;161;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737585
11964;Nepal;2020-06-10;323;1;29136808;5.809;2442.804;0.3;2020;6;24;2;162;NPL;524;Asia;Southern Asia;FPTH;LOW;1;1;few hospital beds per thousand inhabitants;low income;15;2;737586
11965;Netherlands;2019-12-31;0;0;17134873;18.779;48472.545;3.32;2019;12;1;1;365;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737424
11966;Netherlands;2020-01-01;0;0;17134873;18.779;48472.545;3.32;2020;1;1;2;1;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737425
11967;Netherlands;2020-01-02;0;0;17134873;18.779;48472.545;3.32;2020;1;1;3;2;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737426
11968;Netherlands;2020-01-03;0;0;17134873;18.779;48472.545;3.32;2020;1;1;4;3;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737427
11969;Netherlands;2020-01-04;0;0;17134873;18.779;48472.545;3.32;2020;1;1;5;4;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737428
11970;Netherlands;2020-01-05;0;0;17134873;18.779;48472.545;3.32;2020;1;1;6;5;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737429
11971;Netherlands;2020-01-06;0;0;17134873;18.779;48472.545;3.32;2020;1;2;0;6;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737430
11972;Netherlands;2020-01-07;0;0;17134873;18.779;48472.545;3.32;2020;1;2;1;7;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737431
11973;Netherlands;2020-01-08;0;0;17134873;18.779;48472.545;3.32;2020;1;2;2;8;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737432
11974;Netherlands;2020-01-09;0;0;17134873;18.779;48472.545;3.32;2020;1;2;3;9;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737433
11975;Netherlands;2020-01-10;0;0;17134873;18.779;48472.545;3.32;2020;1;2;4;10;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737434
11976;Netherlands;2020-01-11;0;0;17134873;18.779;48472.545;3.32;2020;1;2;5;11;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737435
11977;Netherlands;2020-01-12;0;0;17134873;18.779;48472.545;3.32;2020;1;2;6;12;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737436
11978;Netherlands;2020-01-13;0;0;17134873;18.779;48472.545;3.32;2020;1;3;0;13;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737437
11979;Netherlands;2020-01-14;0;0;17134873;18.779;48472.545;3.32;2020;1;3;1;14;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737438
11980;Netherlands;2020-01-15;0;0;17134873;18.779;48472.545;3.32;2020;1;3;2;15;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737439
11981;Netherlands;2020-01-16;0;0;17134873;18.779;48472.545;3.32;2020;1;3;3;16;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737440
11982;Netherlands;2020-01-17;0;0;17134873;18.779;48472.545;3.32;2020;1;3;4;17;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737441
11983;Netherlands;2020-01-18;0;0;17134873;18.779;48472.545;3.32;2020;1;3;5;18;NLD;528;Europe;Western Europe;AAPT;HIG;3;4;above average per thousand inhabitants;high income;19;3;737442
